日付,コ_ド,_柄名,市_·商品区分,33__コ_ド,33__区分,17__コ_ド,17__区分,_模コ_ド,_模区分
20220729,7291,日本プラスト,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,7,TOPIX Small 2
20220729,7292,村上_明堂,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7294,ヨロズ,プライム（内国株式）,3700,_送用_器,6,自__·_送_ ,7,TOPIX Small 2
20220729,7296,エフ·シ_·シ_,プライム（内国株式）,3700,_送用_器,6,自__·_送_ ,6,TOPIX Small 1
20220729,7297,カ_メイト,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7298,八千代工_,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7299,フジオ_ゼックス,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7305,新家工_,スタンダ_ド（内国株式）,3450,__,7,__·非_ ,7,TOPIX Small 2
20220729,7309,シマノ,プライム（内国株式）,3700,_送用_器,6,自__·_送_ ,2,TOPIX Large70
20220729,7313,テイ·エス　テック,プライム（内国株式）,3700,_送用_器,6,自__·_送_ ,4,TOPIX Mid400
20220729,7314,小田原_器,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7315,ＩＪＴＴ,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7317,松屋ア_ルアンドディ,グロ_ス（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7318,セレンディップ·ホ_ルディングス,グロ_ス（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7320,日本リビング保_,グロ_ス（内国株式）,7200,その他金融_,16,金融（除く_行） ,-,-
20220729,7322,三十三フィナンシャルグル_プ,プライム（内国株式）,7050,_行_,15,_行 ,7,TOPIX Small 2
20220729,7325,アイリックコ_ポレ_ション,グロ_ス（内国株式）,7150,保__,16,金融（除く_行） ,-,-
20220729,7326,ＳＢＩインシュアランスグル_プ,グロ_ス（内国株式）,7150,保__,16,金融（除く_行） ,-,-
20220729,7327,第四北越フィナンシャルグル_プ,プライム（内国株式）,7050,_行_,15,_行 ,6,TOPIX Small 1
20220729,7337,ひろぎんホ_ルディングス,プライム（内国株式）,7050,_行_,15,_行 ,4,TOPIX Mid400
20220729,7338,インヴァスト,スタンダ_ド（内国株式）,7100,_券、商品先物取引_,16,金融（除く_行） ,-,-
20220729,7339,アイペットホ_ルディングス,グロ_ス（内国株式）,7150,保__,16,金融（除く_行） ,-,-
20220729,7342,ウェルスナビ,グロ_ス（内国株式）,7100,_券、商品先物取引_,16,金融（除く_行） ,-,-
20220729,7343,ブロ_ドマインド,グロ_ス（内国株式）,7150,保__,16,金融（除く_行） ,-,-
20220729,7345,アイ·パ_トナ_ズフィナンシャル,グロ_ス（内国株式）,7200,その他金融_,16,金融（除く_行） ,-,-
20220729,7347,マ_キュリアホ_ルディングス,プライム（内国株式）,7100,_券、商品先物取引_,16,金融（除く_行） ,7,TOPIX Small 2
20220729,7350,おきなわフィナンシャルグル_プ,プライム（内国株式）,7050,_行_,15,_行 ,7,TOPIX Small 2
20220729,7351,グッドパッチ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7352,Ｂｒａｎｄｉｎｇ　Ｅｎｇｉｎｅｅｒ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7353,ＫＩＹＯラ_ニング,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7354,ダイレクトマ_ケティングミックス,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,7355,一寸房,PRO Market,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7356,Ｒｅｔｔｙ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7357,ジオコ_ド,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7358,ポピンズ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,7359,_京通信,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7360,オンデック,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7361,ヒュ_マンクリエイションホ_ルディングス,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7362,Ｔ．Ｓ．Ｉ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7363,ベビ_カレンダ_,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7364,琉球アスティ_ダスポ_ツクラブ,PRO Market,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7366,ＬＩＴＡＬＩＣＯ,プライム（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,7367,セルム,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7368,表示灯,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7369,メイホ_ホ_ルディングス,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7370,Ｅｎｊｉｎ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7371,全研本社,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7372,デコルテ·ホ_ルディングス,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7373,アイドマ·ホ_ルディングス,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7374,コンフィデンス,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7375,リファインバ_スグル_プ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7376,ＢＣＣ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7377,ＤＮホ_ルディングス,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7378,アシロ,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7379,サ_キュレ_ション,グロ_ス（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7380,十六フィナンシャルグル_プ,プライム（内国株式）,7050,_行_,15,_行 ,6,TOPIX Small 1
20220729,7381,北_フィナンシャルホ_ルディングス,プライム（内国株式）,7050,_行_,15,_行 ,6,TOPIX Small 1
20220729,7383,ネットプロテクションズホ_ルディングス,プライム（内国株式）,7200,その他金融_,16,金融（除く_行） ,7,TOPIX Small 2
20220729,7384,プロクレアホ_ルディングス,プライム（内国株式）,7050,_行_,15,_行 ,7,TOPIX Small 2
20220729,7386,ジャパンワランティサポ_ト,グロ_ス（内国株式）,7200,その他金融_,16,金融（除く_行） ,-,-
20220729,7399,ナンシン,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7408,ジャムコ,プライム（内国株式）,3700,_送用_器,6,自__·_送_ ,7,TOPIX Small 2
20220729,7412,アトム,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7413,_健社,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7414,小野建,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7416,はるやまホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7417,南_,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7419,ノジマ,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7420,佐___,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7421,カッパ·クリエイト,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7422,_邦レマック,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7425,初_商事,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7426,山大,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7427,エコ_トレ_ディング,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7433,伯_,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7434,オ_タケ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7435,ナ·デックス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7438,コンド_テック,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7442,中山福,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7443,横浜__,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7444,ハリマ共和物_,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7445,ライトオン,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7446,_北化学_品,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7447,ナガイレ_ベン,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7450,サンデ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7451,三菱食品,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7453,良品_画,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,7455,パリミキホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7456,松田__,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7458,第一_商,プライム（内国株式）,6050,卸__,13,商社·卸_ ,4,TOPIX Mid400
20220729,7459,メディパルホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,4,TOPIX Mid400
20220729,7460,ヤギ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7461,キムラ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7462,ＣＡＰＩＴＡ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7463,アドヴァングル_プ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7464,セフテック,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7466,ＳＰＫ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7467,_原__ホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7472,_羽洋行,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7475,アルビス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7476,アズワン,プライム（内国株式）,6050,卸__,13,商社·卸_ ,4,TOPIX Mid400
20220729,7477,ムラキ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7480,スズデン,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7481,尾家__,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7482,シモジマ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7483,ドウシシャ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7486,サンリン,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7487,小津__,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7490,日新商事,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7494,コナカ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7500,西川__,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7501,ティムコ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7502,プラザクリエイト本社,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,7504,高速,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7505,扶桑_通,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7506,ハウス　オブ　ロ_ゼ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7508,Ｇ－７ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7509,アイエ_グル_プ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7510,たけびし,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7512,イオン北海道,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7513,コジマ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7514,ヒマラヤ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7515,マルヨシセンタ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7516,コ_ナン商事,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7518,ネットワンシステムズ,プライム（内国株式）,5250,情_·通信_,10,情_通信·サ_ビスその他 ,4,TOPIX Mid400
20220729,7520,エコス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7521,ムサシ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7522,ワタミ,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7523,ア_ルビバン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7524,マルシェ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7525,リックス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7527,システムソフト,プライム（内国株式）,5250,情_·通信_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,7531,清和中央ホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7532,パン·パシフィック·インタ_ナショナルホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,7537,丸文,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7538,大水,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7539,アイナボホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7544,スリ_エフ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7545,西松屋チェ_ン,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7550,ゼンショ_ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,7551,ウェッズ,スタンダ_ド（内国株式）,3700,_送用_器,6,自__·_送_ ,-,-
20220729,7552,ハピネット,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7554,幸_苑ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7555,大田花き,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7559,ジ_エフシ_,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7561,ハ_クスレイ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7562,安_亭,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7564,ワ_クマン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7565,_世__,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7567,__子,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7570,_本__ホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7571,ヤマノホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7575,日本ライフライン,プライム（内国株式）,6050,卸__,13,商社·卸_ ,6,TOPIX Small 1
20220729,7578,ニチリョク,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7581,サイゼリヤ,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7585,かんなん丸,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7590,タカショ_,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7593,ＶＴホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7595,アルゴグラフィックス,プライム（内国株式）,5250,情_·通信_,10,情_通信·サ_ビスその他 ,6,TOPIX Small 1
20220729,7596,_力,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7599,ＩＤＯＭ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,6,TOPIX Small 1
20220729,7600,日本エム·ディ·エム,プライム（内国株式）,3750,精密_器,9,__·精密 ,6,TOPIX Small 1
20220729,7601,ポプラ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7602,カ_チスホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7603,マックハウス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7604,梅の花,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7605,フジ·コ_ポレ_ション,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7606,ユナイテッドアロ_ズ,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7607,_和,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7608,エスケイジャパン,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7609,ダイトロン,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7610,テイツ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7611,ハイデイ日高,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7613,シ_クス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,6,TOPIX Small 1
20220729,7614,オ_エムツ_ネットワ_ク,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7615,ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7616,コロワイド,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,7618,ピ_シ_デポコ_ポレ_ション,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7619,田中商事,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7621,うかい,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7623,サンオ_タス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7624,ＮａＩＴＯ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7625,グロ_バルダイニング,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7628,オ_ハシテクニカ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7630,_番屋,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,7634,星医_酸器,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7635,杉田エ_ス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7636,ハンズマン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7637,白_,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7640,トップカルチャ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7643,ダイイチ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7646,ＰＬＡＮＴ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7647,音通,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7649,スギホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,7670,オ_ウエル,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7671,ＡｍｉｄＡホ_ルディングス,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,7673,ダイコ_通_,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホ_ルディングス,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,7676,グッドスピ_ド,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,7677,ヤシマキザイ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7678,あさくま,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7679,_王堂ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,7680,_自___,PRO Market,6100,小__,14,小_ ,-,-
20220729,7681,レオクラン,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7682,浜木_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7683,ダブルエ_,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロ_ス（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7686,カクヤスグル_プ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7687,ミクリ_ド,グロ_ス（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7689,コパ·コ_ポレ_ション,グロ_ス（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7690,カレント自__,PRO Market,6050,卸__,13,商社·卸_ ,-,-
20220729,7691,Ｃ　Ｃｈａｎｎｅｌ,PRO Market,6100,小__,14,小_ ,-,-
20220729,7692,ア_スインフィニティ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,7693,北海道_科__,PRO Market,6050,卸__,13,商社·卸_ ,-,-
20220729,7694,いつも,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,7695,交_できるくん,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,7698,アイスコ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7699,オムニ·プラス·システム·リミテッド　ＪＤＲ,グロ_ス（外国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,7701,_津_作所,プライム（内国株式）,3750,精密_器,9,__·精密 ,4,TOPIX Mid400
20220729,7702,ＪＭＳ,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7705,ジ_エルサイエンス,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7707,プレシジョン·システム·サイエンス,グロ_ス（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7709,クボテック,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7711,助川__工_,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7713,シグマ光_,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7715,_野_器,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7716,ナカニシ,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7717,ブイ·テクノロジ_,プライム（内国株式）,3750,精密_器,9,__·精密 ,6,TOPIX Small 1
20220729,7718,スタ_精密,プライム（内国株式）,3600,_械,8,_械 ,6,TOPIX Small 1
20220729,7719,_京衡_,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7721,_京_器,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7722,国___器,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7723,_知____,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7725,インタ_アクション,プライム（内国株式）,3750,精密_器,9,__·精密 ,6,TOPIX Small 1
20220729,7726,_田精工,スタンダ_ド（内国株式）,3600,_械,8,_械 ,-,-
20220729,7727,オ_バル,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7729,_京精密,プライム（内国株式）,3750,精密_器,9,__·精密 ,6,TOPIX Small 1
20220729,7730,マニ_,プライム（内国株式）,3750,精密_器,9,__·精密 ,4,TOPIX Mid400
20220729,7731,ニコン,プライム（内国株式）,3750,精密_器,9,__·精密 ,4,TOPIX Mid400
20220729,7732,トプコン,プライム（内国株式）,3750,精密_器,9,__·精密 ,4,TOPIX Mid400
20220729,7733,オリンパス,プライム（内国株式）,3750,精密_器,9,__·精密 ,2,TOPIX Large70
20220729,7734,理研_器,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7735,ＳＣＲＥＥＮホ_ルディングス,プライム（内国株式）,3650,___器,9,__·精密 ,4,TOPIX Mid400
20220729,7739,キヤノン_子,プライム（内国株式）,3650,___器,9,__·精密 ,7,TOPIX Small 2
20220729,7740,タムロン,プライム（内国株式）,3750,精密_器,9,__·精密 ,6,TOPIX Small 1
20220729,7741,ＨＯＹＡ,プライム（内国株式）,3750,精密_器,9,__·精密 ,1,TOPIX Core30
20220729,7743,シ_ド,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7744,ノ_リツ__,プライム（内国株式）,3750,精密_器,9,__·精密 ,6,TOPIX Small 1
20220729,7745,Ａ＆Ｄホロンホ_ルディングス,プライム（内国株式）,3750,精密_器,9,__·精密 ,7,TOPIX Small 2
20220729,7746,_本硝子,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
20220729,7747,朝日インテック,プライム（内国株式）,3750,精密_器,9,__·精密 ,4,TOPIX Mid400
20220729,7749,メディキット,スタンダ_ド（内国株式）,3750,精密_器,9,__·精密 ,-,-
